_id,artist,image_url,release_date,id,name,popularity,mbti
61b1eebc2dde1bd4a71304f6,Gorillaz,https://i.scdn.co/image/ab67616d0000b273661d019f34569f79eae9e985,2010-03-03,2nZ33CKRbgpJQJJQKHuGXb,Plastic Beach (feat. Mick Jones and Paul Simonon),66,istp
61b1eebc2dde1bd4a71304f7,GRLwood,https://i.scdn.co/image/ab67616d0000b273792da882c2fc2f3b419b4ad6,2019-08-02,051nqR620urZn0vaTzAzoz,I Hate My Mom,63,istp
61b1eebc2dde1bd4a71304f8,The Killers,https://i.scdn.co/image/ab67616d0000b273ccdddd46119a4ff53eaf1f5d,2004,003vvx7Niy0yvhvHt4a68B,Mr. Brightside,84,istp
61b1eebc2dde1bd4a71304f9,Rico Nasty,https://i.scdn.co/image/ab67616d0000b273cd2be2be0e7e67ec390c6465,2020-11-10,3IBGU1NgiTjDsIJn2Jtdg4,OHFR?,54,istp
61b1eebc2dde1bd4a71304fa,The Neighbourhood,https://i.scdn.co/image/ab67616d0000b2739b6ac98a52f62d5cb473da40,2018-11-02,113xf7t4qNM7038YJvauik,Nervous,68,istp
61b1eebc2dde1bd4a71304fb,The Neighbourhood,https://i.scdn.co/image/ab67616d0000b2733066581d697fbdee4303d685,2015-10-30,5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,88,istp
61b1eebc2dde1bd4a71304fc,Various Artists,https://i.scdn.co/image/ab67616d0000b273e2e352d89826aef6dbd5ff8f,2018-12-14,3KkXRkHbMCARz0aVfEt68P,Sunflower - Spider-Man: Into the Spider-Verse,85,istp
61b1eebc2dde1bd4a71304fd,Neon Trees,https://i.scdn.co/image/ab67616d0000b2734a6c0376235e5aa44e59d2c2,2012-01-01,2iUmqdfGZcHIhS3b9E9EWq,Everybody Talks,82,istp
61b1eebc2dde1bd4a71304fe,Anime Kei,https://i.scdn.co/image/ab67616d0000b273074018a41cdc87c520f20ba3,2014-12-08,5YKGHpXZUPSnChwYxbZHW9,"L's Theme (From ""Death Note"") - Instrumental",53,istp
61b1eebc2dde1bd4a71304ff,Gorillaz,https://i.scdn.co/image/ab67616d0000b273f617da9a8e9cac440a2dba16,2001,7yMiX7n9SBvadzox8T5jzT,Clint Eastwood,72,istp
61b1eebc2dde1bd4a7130500,Nirvana,https://i.scdn.co/image/ab67616d0000b273e175a19e530c898d167d39bf,1991-09-26,5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,79,istp
61b1eebc2dde1bd4a7130501,Mother Mother,https://i.scdn.co/image/ab67616d0000b2734f2dc51d1c8453753af90ad0,2007-05-08,45i70K1PefHafKui2WxH0M,Oh Ana,73,istp
61b1eebc2dde1bd4a7130502,McCafferty,https://i.scdn.co/image/ab67616d0000b273e993692743470c7ed913c2f7,2014-01-01,1qFWOGLf8rX2lOLrR9wicN,Alligator Skin Boots,67,istp
61b1eebc2dde1bd4a7130503,M83,https://i.scdn.co/image/ab67616d0000b27389c5c957f376e8c87ed23dcc,2011,1eyzqe2QqGZUmfcPZtrIyt,Midnight City,73,istp
61b1eebc2dde1bd4a7130504,Penelope Scott,https://i.scdn.co/image/ab67616d0000b2737f3649e089acda8269f9a68f,2020-05-13,4ZUv5GgKcziw6ZjyxUfudU,Sweet Hibiscus Tea,68,istp
61b1eebc2dde1bd4a7130505,Current Joys,https://i.scdn.co/image/ab67616d0000b2734b0fa4d57c357e44efb95e2c,2015-02-15,2S2ZZeEspQhyEtX8yUHXQO,My Motorcycle,35,istp
61b1eebc2dde1bd4a7130506,Puzzle,https://i.scdn.co/image/ab67616d0000b2739e54c15c0947e01e0e7238c7,2016-02-09,4PqdOR9uAfyNp67P9k3bH2,I Saw an Angel,65,esfj
61b1eebc2dde1bd4a7130507,The Buttertones,https://i.scdn.co/image/ab67616d0000b27331a5311ae420e797f78ece5c,2014-01-22,7wYU1avLwl1Gtkib8OTrZp,Dionysus,53,esfj
61b1eebc2dde1bd4a7130508,Serena Isioma,https://i.scdn.co/image/ab67616d0000b2736c14371fb79606d6a937550b,2020-01-29,0oHEteATZnAZuA9dl1dXF3,Sensitive,73,esfj
61b1eebc2dde1bd4a7130509,Harmless,https://i.scdn.co/image/ab67616d0000b273279c10fd08546bba5039f095,2012-08-14,6hIOunhsLUT66KQgZV5dMD,Swing Lynn,79,esfj
61b1eebc2dde1bd4a713050a,Clairo,https://i.scdn.co/image/ab67616d0000b273efe812ae54f0698a32ccae14,2017-08-04,0KyAGiNGUytG5JLxJu4F6l,Pretty Girl,79,esfj
61b1eebc2dde1bd4a713050b,blink-182,https://i.scdn.co/image/ab67616d0000b2739884fb067234d2036b830429,2016-07-01,6EE19skJ32p58xihYj2Waa,She's Out Of Her Mind,63,esfj
61b1eebc2dde1bd4a713050c,Fountains Of Wayne,https://i.scdn.co/image/ab67616d0000b273079e826265dffc3a8a26bac5,2003-01-01,27L8sESb3KR79asDUBu8nW,Stacy's Mom,76,esfj
61b1eebc2dde1bd4a713050d,Harry Styles,https://i.scdn.co/image/ab67616d0000b27377fdcfda6535601aff081b6a,2019-12-13,6SQLk9HSNketfgs2AyIiMs,She,78,esfj
61b1eebc2dde1bd4a713050e,awfultune,https://i.scdn.co/image/ab67616d0000b27324921d31f2bd373aaf04a6ab,2019-07-31,0mr8FAnN9X70p5KRUwMIJx,I Met Sarah in the Bathroom,81,esfj
61b1eebc2dde1bd4a713050f,awfultune,https://i.scdn.co/image/ab67616d0000b273b8be610762cd13c871d9e922,2019-01-19,2ukrSqd5725LMi9qQjh528,fragile tears,50,esfj
61b1eebc2dde1bd4a7130510,Sir Chloe,https://i.scdn.co/image/ab67616d0000b273c852d66144c55d43b9d8b276,2019-04-11,3sa1wUB8FAkoH95MGPGBWI,Michelle,65,esfj
61b1eebc2dde1bd4a7130511,Arctic Monkeys,https://i.scdn.co/image/ab67616d0000b2730c8ac83035e9588e8ad34b90,2007-04-24,58ge6dfP91o9oXMzq3XkIS,505,80,esfj
61b1eebc2dde1bd4a7130512,Arctic Monkeys,https://i.scdn.co/image/ab67616d0000b2734ae1c4c5c45aabe565499163,2013-09-09,086myS9r57YsLbJpU0TgK9,Why'd You Only Call Me When You're High?,86,esfj
61b1eebc2dde1bd4a7130513,ROLE MODEL,https://i.scdn.co/image/ab67616d0000b273fb1c194dc56c9ef5b809ffea,2020-10-21,0NuWgxEp51CutD2pJoF4OM,blind,73,esfj
61b1eebc2dde1bd4a7130514,Melanie Martinez,https://i.scdn.co/image/ab67616d0000b2733899712512f50a8d9e01e951,2015-08-14,360Wr96ywrCQq4kTAJ8Pq6,Pacify Her,76,esfj
61b1eebc2dde1bd4a7130515,jagger finn,https://i.scdn.co/image/ab67616d0000b273ee2d3d1345c66a43c57f31c3,2019-08-28,6S7o12almFeL57rbRvdY5l,Vas,79,esfj
61b1eebc2dde1bd4a7130516,Lana Del Rey,https://i.scdn.co/image/ab67616d0000b2731624590458126fc8b8c64c2f,2014-01-01,1NZs6n6hl8UuMaX0UC0YTz,Brooklyn Baby,79,esfj
61b1eebc2dde1bd4a7130517,Olivia Rodrigo,https://i.scdn.co/image/ab67616d0000b273a91c10fe9472d9bd89802e5a,2021-05-21,5wANPM4fQCJwkGd4rN57mH,drivers license,91,esfj
61b1eebc2dde1bd4a7130518,"Tyler, The Creator",https://i.scdn.co/image/ab67616d0000b273ab8995f18dc3dd9f34a6acd4,2020-01-25,3jHdKaLCkuNEkWcLVmQPCX,BEST INTEREST,77,esfj
61b1eebc2dde1bd4a7130519,"Grover Washington, Jr.",https://i.scdn.co/image/ab67616d0000b273472fbc1d5743c7d3c75b9ec0,1985,1ko2lVN0vKGUl9zrU0qSlT,Just the Two of Us (feat. Bill Withers),82,esfj
61b1eebc2dde1bd4a713051a,Rex Orange County,https://i.scdn.co/image/ab67616d0000b273733e6d7818eef87d20df86b5,2019-10-25,4EWBhKf1fOFnyMtUzACXEc,Pluto Projector,80,esfj
61b1eebc2dde1bd4a713051b,Frank Ocean,https://i.scdn.co/image/ab67616d0000b2737aede4855f6d0d738012e2e5,2012-07-10,7DfFc7a6Rwfi3YQMRbDMau,Thinkin Bout You,73,esfj
61b1eebc2dde1bd4a713051c,Bedside Kites,https://i.scdn.co/image/ab67616d0000b273d534c1ab936971ab8434a97f,2018-05-05,78TzliRJJhCgsZ0ARUm8vI,A Sad Song About a Girl I No Longer Know,59,esfj
61b1eebc2dde1bd4a713051d,Cavetown,https://i.scdn.co/image/ab67616d0000b27317add53ee7ef16ac10e6f8a9,2019-04-12,6suYoN4gFkanqOBn5yRnJC,Boys Will Be Bugs,77,esfj
61b1eebc2dde1bd4a713051e,Conan Gray,https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43,2020-03-20,4xqrdfXkTW4T0RauPLv3WA,Heather,88,esfj
61b1eebc2dde1bd4a713051f,A-Wall,https://i.scdn.co/image/ab67616d0000b273642f3d8e8208bd784d377b0d,2019-08-04,0qXP5fMhxGzxALOkXYUxfP,Loverboy,79,esfj
61b1eebc2dde1bd4a7130520,Miley Cyrus,https://i.scdn.co/image/ab67616d0000b27358577eee4dcd34c7be1512d1,2020-09-29,5i7ThJfYLAzp2DyZuFpF6j,Heart Of Glass (Live from the iHeart Festival),71,esfj
61b1eebc2dde1bd4a7130521,The Neighbourhood,https://i.scdn.co/image/ab67616d0000b27378f71c0d2fe34592a3c18f80,2013-04-19,2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,91,esfj
61b1eebc2dde1bd4a7130522,The Neighbourhood,https://i.scdn.co/image/ab67616d0000b2733066581d697fbdee4303d685,2015-10-30,5E30LdtzQTGqRvNd7l6kG5,Daddy Issues,88,esfj
61b1eebc2dde1bd4a7130523,Coyote Theory,https://i.scdn.co/image/ab67616d0000b273d45404b4c5a5444cb06c9f7b,2020-12-11,79EkGysjP2dL5GdpeQjRxT,This Side of Paradise,79,esfj
61b1eebc2dde1bd4a7130524,Ralph Castelli,https://i.scdn.co/image/ab67616d0000b2732a5fa04e857a15bbab62f018,2019-06-07,2fGRJzoiYJYAzlQAyBONMb,Morning Sex,72,esfj
61b1eebc2dde1bd4a7130525,The Neighbourhood,https://i.scdn.co/image/ab67616d0000b2731a721f3757e5b67f87e1acd3,2020-09-25,7IL8PSVwLOJxqYne6azxQv,Pretty Boy,73,esfj
61b1eebc2dde1bd4a7130526,SALES,https://i.scdn.co/image/ab67616d0000b2731138eea74b6d7e06289bedaa,2016-04-20,0So2sgVa8aJiARPl2P29u2,Pope Is a Rockstar,69,esfj
61b1eebc2dde1bd4a7130527,Michele Leigh,https://i.scdn.co/image/ab67616d0000b273bef7feb9f6ac020f803ec516,2020-04-21,1camd9eP6HEbhNjXww8FKN,Sunflower,63,esfj
61b1eebc2dde1bd4a7130528,Kali Uchis,https://i.scdn.co/image/ab67616d0000b27390b4e1905b1fc48c537ec053,2018-04-06,6LOZws7T3jqZz78unPgFF9,Dead To Me,81,esfj
61b1eebc2dde1bd4a7130529,Danny Knutelsky,https://i.scdn.co/image/ab67616d0000b273d3462b0504688a9533e7a8cb,2019-05-30,1qzxS6BHsAQLJqzuzQPDRS,Crush,49,esfj
61b1eebc2dde1bd4a713052a,Bring Me The Horizon,https://i.scdn.co/image/ab67616d0000b2735149c948fde506624246a684,2020-10-30,36xBFaVGjqm7le8CTHytUj,Parasite Eve,68,estj
61b1eebc2dde1bd4a713052b,Panic! At The Disco,https://i.scdn.co/image/ab67616d0000b27323152d9337d6c57b116ed13a,2016-01-15,3px2rAPu74ltbkf9eZsZ8h,Emperor's New Clothes,71,estj
61b1eebc2dde1bd4a713052c,The Stupendium,https://i.scdn.co/image/ab67616d0000b2735d16ee109d3ce0495300536b,2019-12-02,73MWNenV7mQGUdXB8npY4H,The Fine Print,64,estj
61b1eebc2dde1bd4a713052d,Lorde,https://i.scdn.co/image/ab67616d0000b273187331e276c898d39764cc98,2013-09-27,2dLLR6qlu5UJ5gk0dKz0h3,Royals,79,estj
61b1eebc2dde1bd4a713052e,Hozier,https://i.scdn.co/image/ab67616d0000b27323bde4e85a5ca2e34b78f57b,2014-10-07,5F55SiWwEEytk6vsQXHxQW,In a Week (feat. Karen Cowley),49,estj
61b1eebc2dde1bd4a713052f,Phantogram,https://i.scdn.co/image/ab67616d0000b273d99618fc2eed49eb1b67d6af,2016-10-07,3rchbdfMJ48si8MqFRs6wP,You're Mine,51,estj
61b1eebc2dde1bd4a7130530,Ashnikko,https://i.scdn.co/image/ab67616d0000b273459032f0de5f7f188301d99b,2020-07-09,0AUvWawuP0ibk4SQ3sIZjk,Daisy,76,estj
61b1eebc2dde1bd4a7130531,Lana Del Rey,https://i.scdn.co/image/ab67616d0000b273f894be72a77b1488292672c7,2012-01-01,3QhfFRPkhPCR1RMJWV1gde,Radio,51,estj
61b1eebc2dde1bd4a7130532,Mild High Club,https://i.scdn.co/image/ab67616d0000b27396bc7d5bd0b6488de76598ab,2016-08-26,7DcJ6fEBb7BaKuYKTwiDxK,Homage,77,estj
61b1eebc2dde1bd4a7130533,Mother Mother,https://i.scdn.co/image/ab67616d0000b2736d82586633548d5c122ee00c,2008-09-23,0VmREvheUiN0xgM5fJYQqp,Body,70,estj
61b1eebc2dde1bd4a7130534,IC3PEAK,https://i.scdn.co/image/ab67616d0000b2739ec81d99271804ba71e6300e,2020-04-24,4A0YuzcYuEEP8A3oEZTddL,TRRST,68,estj
61b1eebc2dde1bd4a7130535,Brye,https://i.scdn.co/image/ab67616d0000b273ada3c593bff0bcaf2a6f97a4,2020-03-20,5ukAQcKEIJuzIbP55xp07x,LEMONS - Demo,62,estj
61b1eebc2dde1bd4a7130536,Sir Chloe,https://i.scdn.co/image/ab67616d0000b273f6ab3aa52a1b776a859c9ec7,2020-10-23,48rZVgAGm0OlbbxjikCpqm,Michelle,76,estj
61b1eebc2dde1bd4a7130537,Penelope Scott,https://i.scdn.co/image/ab67616d0000b273512ced983959d4b2e259e907,2020-09-25,25z6kpmIwkCUqk2IORrJ5v,Rät,78,estj
61b1eebc2dde1bd4a7130538,Mother Mother,https://i.scdn.co/image/ab67616d0000b2736d82586633548d5c122ee00c,2008-09-23,3vZUC1m6QVm7urnN6lcF64,Ghosting,70,estj
61b1eebc2dde1bd4a7130539,Panic! At The Disco,https://i.scdn.co/image/ab67616d0000b27323152d9337d6c57b116ed13a,2016-01-15,2DgdHcjWmO3qd50RzuBLgZ,House of Memories,79,estj
61b1eebc2dde1bd4a713053a,GRLwood,https://i.scdn.co/image/ab67616d0000b273428ea052133803b881fcde8b,2018-06-15,0GxbglYySl18aZDIaGu1RU,I'm Yer Dad,70,estj
61b1eebc2dde1bd4a713053b,Jazmin Bean,https://i.scdn.co/image/ab67616d0000b273eea4d8ef4ad2b9b0a7f00d37,2020-11-11,4Cbrtoamv6acNiHNAUKnj0,Princess Castle,59,estj
61b1eebc2dde1bd4a713053c,Madelynne Whitt,https://i.scdn.co/image/ab67616d0000b273117321aed52b359260a9e264,2020-08-07,37gb4JjvBTcuRONxvw8OeF,Where the Watermelons Rot,49,estj
61b1eebc2dde1bd4a713053d,Mother Mother,https://i.scdn.co/image/ab67616d0000b2736d82586633548d5c122ee00c,2008-09-23,2y51QpLzI5qbWfCcSx9Tu1,Wrecking Ball,66,estj
61b1eebc2dde1bd4a713053e,GRLwood,https://i.scdn.co/image/ab67616d0000b273428ea052133803b881fcde8b,2018-06-15,1w47gZOFLLt9voDEyK7fGd,Bisexual,61,estj
61b1eebc2dde1bd4a713053f,Penelope Scott,https://i.scdn.co/image/ab67616d0000b273512ced983959d4b2e259e907,2020-09-25,6Dqs6JddZc16yl27MDzIWY,Lotta True Crime,73,estj
61b1eebc2dde1bd4a7130540,The Front Bottoms,https://i.scdn.co/image/ab67616d0000b273ffaa1812aee0d75e8dd9d5c1,2015-09-18,2UJ2JvrxU5Ue1y08o5TzqJ,The Plan (Fuck Jobs),53,estj
61b1eebc2dde1bd4a7130541,Air Traffic Controller,https://i.scdn.co/image/ab67616d0000b2736727751b5d7c4cd1a9a8ba39,2016-03-11,2cls4groLeYT1zmlXN1pO2,This Is Love,61,estj
61b1eebc2dde1bd4a7130542,IC3PEAK,https://i.scdn.co/image/ab67616d0000b2737bff3aa15c5cb90e0d1a554e,2018-09-28,1PPXvuqGAF3UCbsveKoOIV,Смерти Больше Нет,68,estj
61b1eebc2dde1bd4a7130543,Pomplamoose,https://i.scdn.co/image/ab67616d0000b273f9dc88ab3e9859dbc86b280c,2014-06-21,1Fem9jSJEleNWT1kgt70ST,Bust Your Knee Caps - Johnny Don't Leave Me,67,estj
61b1eebc2dde1bd4a7130544,MARINA,https://i.scdn.co/image/ab67616d0000b273203e4c6a048df02a21cdd813,2012-04-30,2IPMpbBwyCm2V6azTZgAKj,Power &amp; Control,53,estj
61b1eebd2dde1bd4a7130545,McCafferty,https://i.scdn.co/image/ab67616d0000b273e993692743470c7ed913c2f7,2014-01-01,16qh2Xmo8wvvNZoAa55XIn,Bottom,63,isfj
61b1eebd2dde1bd4a7130546,Matt Maltese,https://i.scdn.co/image/ab67616d0000b27367d0cba50eae9026b8958755,2017-03-06,4JE6agBLHGA5TaF6FlqfBD,As the World Caves In,78,isfj
61b1eebd2dde1bd4a7130547,The Walters,https://i.scdn.co/image/ab67616d0000b2739214ff0109a0e062f8a6cf0f,2014-11-28,4SqWKzw0CbA05TGszDgMlc,I Love You So,90,isfj
61b1eebd2dde1bd4a7130548,The Lumineers,https://i.scdn.co/image/ab67616d0000b27300186f40b6ef5d505056e8f7,2013,5E62p9OYWf6Za5eZbXE13N,Dead Sea,42,isfj
61b1eebd2dde1bd4a7130549,salvia palth,https://i.scdn.co/image/ab67616d0000b27375398280edcb0278b4516c48,2013-01-01,7svpAkwc6xaSxlbZ7V7JiS,i was all over her,77,isfj
61b1eebd2dde1bd4a713054a,Mother Mother,https://i.scdn.co/image/ab67616d0000b2736d82586633548d5c122ee00c,2008-09-23,3vZUC1m6QVm7urnN6lcF64,Ghosting,70,isfj
61b1eebd2dde1bd4a713054b,Paramore,https://i.scdn.co/image/ab67616d0000b273e01d7d558032457b0e4883f6,2009-09-28,1Bv3h7Vc4AaYA2BcSM3rVd,All I Wanted,69,isfj
61b1eebd2dde1bd4a713054c,Mom,https://i.scdn.co/image/ab67616d0000b2736696e6cb817d7e74c02b4c7d,2014-01-14,48JJE3CDWQJd0GihDa0f5f,Joyfulthought,46,isfj
61b1eebd2dde1bd4a713054d,Powfu,https://i.scdn.co/image/ab67616d0000b273bf01fd0986a195d485922167,2020-02-08,7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),86,isfj
61b1eebd2dde1bd4a713054e,Sofia Mills,https://i.scdn.co/image/ab67616d0000b273462f1cba5ff4acdf7f44c7ad,2018-03-09,28TkNtKHx6UnOZuoyv3Jzv,Coffee Breath,73,isfj
61b1eebd2dde1bd4a713054f,M83,https://i.scdn.co/image/ab67616d0000b27389c5c957f376e8c87ed23dcc,2011,2QVmiA93GVhWNTWQctyY1K,Outro,59,isfj
61b1eebd2dde1bd4a7130550,Air Traffic Controller,https://i.scdn.co/image/ab67616d0000b2736727751b5d7c4cd1a9a8ba39,2016-03-11,2cls4groLeYT1zmlXN1pO2,This Is Love,61,isfj
61b1eebd2dde1bd4a7130551,Cavetown,https://i.scdn.co/image/ab67616d0000b27317add53ee7ef16ac10e6f8a9,2019-04-12,45ROR8UMn60YEVQnDy0uVF,Juliet,79,isfj
61b1eebd2dde1bd4a7130552,Zabawa,https://i.scdn.co/image/ab67616d0000b2732aca306cd946b94a5a0b969c,2020-03-14,36c2NifUp0GDnoOQT5unhR,Butterfly's Repose,63,isfj
61b1eebd2dde1bd4a7130553,Paramore,https://i.scdn.co/image/ab67616d0000b273e71a5005c37e8c2ffd9beda8,2013-04-05,2GBjsCkCpR5w8Zri9aE49H,Interlude: I'm Not Angry Anymore,70,isfj
61b1eebd2dde1bd4a7130554,Ricky Montgomery,https://i.scdn.co/image/ab67616d0000b27367ee332af483acd134fd6fd0,2016-04-08,02H1K5Cw9Ar89b35XwSEw6,My Heart Is Buried In Venice,68,isfj
61b1eebd2dde1bd4a7130555,Cavetown,https://i.scdn.co/image/ab67616d0000b273a29186e92ad38b89ae1611ea,2018-01-01,7asyVbwQE7IbA3x2be7bdI,Fool,70,isfj
61b1eebd2dde1bd4a7130556,Cavetown,https://i.scdn.co/image/ab67616d0000b27361199c081c2c5fac6c44e83e,2019-06-07,3XRALl9CNCnjjbCZid2L9w,Home,74,isfj
61b1eebd2dde1bd4a7130557,awfultune,https://i.scdn.co/image/ab67616d0000b27389f4b2f72ffa95acb221a64a,2018-04-23,6Py8QOQ4I1286xM9KncPQ4,Lvr Boy,70,isfj
61b1eebd2dde1bd4a7130558,Ollie MN,https://i.scdn.co/image/ab67616d0000b273e47badd0d93efba834d7d2cd,2017-09-24,42H6GeQfrBkT3vTUTdpB1M,Please Never Fall in Love Again,68,isfj
61b1eebd2dde1bd4a7130559,dandelion hands,https://i.scdn.co/image/ab67616d0000b2731936dfa81ba2eb3113fc489f,2013-01-01,6ZLt6fyonW1xOGMBC9vJPJ,How To Never Stop Being Sad,64,isfj
61b1eebd2dde1bd4a713055a,Clairo,https://i.scdn.co/image/ab67616d0000b2735d93417bde90e0bd951dab08,2019-02-22,3zksbXteOCeSusJ5Xltr3t,Bubble Gum,81,isfj
61b1eebd2dde1bd4a713055b,Cavetown,https://i.scdn.co/image/ab67616d0000b27317add53ee7ef16ac10e6f8a9,2019-04-12,7KVA9XflawdJaRBd1XYkJu,Hug All Ur Friends,63,isfj
61b1eebd2dde1bd4a713055c,The Front Bottoms,https://i.scdn.co/image/ab67616d0000b2732c98dd8f4413e70f8e736ee4,2014-06-17,7FtWXX2sRIGx95t3cPyHw8,Be Nice To Me,63,isfj
61b1eebd2dde1bd4a713055d,beabadoobee,https://i.scdn.co/image/ab67616d0000b273f12c7a6a377a99c42a37db65,2017-11-06,3s9eWdn8IymCPvVLcKpjww,The Moon Song,68,isfj
61b1eebd2dde1bd4a713055e,Lil Peep,https://i.scdn.co/image/ab67616d0000b273e813c020ab6245eae154ec16,2015,30bqVoKjX479ab90a8Pafp,Star Shopping,85,isfj
61b1eebd2dde1bd4a713055f,EDEN,https://i.scdn.co/image/ab67616d0000b273c61b46cf682d7f0183fcb87c,2016-08-19,26ZX2JrAb8AFbr8FFfAsO7,sex,71,isfj
61b1eebd2dde1bd4a7130560,Eyedress,https://i.scdn.co/image/ab67616d0000b2735898f96751b2fad36d5a2c01,2017-05-12,0RNGGyNM2yWfuTZ9sBz7wg,Separation Anxiety,59,isfj
61b1eebd2dde1bd4a7130561,CMTEN,https://i.scdn.co/image/ab67616d0000b273f922d9c3fbadeef1e2597377,2020-05-01,4iMfYGWDKKuP79CAqsKd3n,NEVER MET! (feat. Glitch Gum),64,isfj
61b1eebd2dde1bd4a7130562,American Pleasure Club,https://i.scdn.co/image/ab67616d0000b273487d83493153ca1fbde9c914,2018-02-16,6N6VqzeyHeQ4ztc4eTmvG7,all the lonely nights in your life,53,isfj
61b1eebd2dde1bd4a7130563,Conan Gray,https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43,2020-03-20,0vq7fkHZl2khMonn5G7d9l,Affluenza,62,istj
61b1eebd2dde1bd4a7130564,Penelope Scott,https://i.scdn.co/image/ab67616d0000b273512ced983959d4b2e259e907,2020-09-25,3GNTTTs9CVmr8RTrilIBOS,American Healthcare (Glitzy),58,istj
61b1eebd2dde1bd4a7130565,Penelope Scott,https://i.scdn.co/image/ab67616d0000b2737f3649e089acda8269f9a68f,2020-05-13,4ZUv5GgKcziw6ZjyxUfudU,Sweet Hibiscus Tea,68,istj
61b1eebd2dde1bd4a7130566,Talking Heads,https://i.scdn.co/image/ab67616d0000b273e71708b667804f6241dd1a59,1977-09-16,1i6N76fftMZhijOzFQ5ZtL,Psycho Killer - 2005 Remaster,75,istj
61b1eebd2dde1bd4a7130567,The Shins,https://i.scdn.co/image/ab67616d0000b273bcf47dc308162706db7b4fb0,2001-06-19,1wAqhAF1dynDjMy7m5CSSE,New Slang,60,istj
61b1eebd2dde1bd4a7130568,Coldplay,https://i.scdn.co/image/ab67616d0000b2733d92b2ad5af9fbc8637425f0,2000-07-10,3AJwUDP919kvQ9QcozQPxg,Yellow,87,istj
61b1eebd2dde1bd4a7130569,Oliver Tree,https://i.scdn.co/image/ab67616d0000b273bf5af474b6ed745faf53f508,2020-07-17,6Ph8QwsRfZunN5e1GGBIqa,Hurt,74,istj
61b1eebd2dde1bd4a713056a,Young the Giant,https://i.scdn.co/image/ab67616d0000b2735d1a1b0e0f3e0fc586393092,2014-01-17,5Az8KU81g2aLBbJN67F2CI,Mind Over Matter,69,istj
61b1eebd2dde1bd4a713056b,My Chemical Romance,https://i.scdn.co/image/ab67616d0000b27317f77fab7e8f18d5f9fee4a1,2006-10-23,0Zh3tKIphLOvQux4dA6PFZ,Mama,70,istj
61b1eebd2dde1bd4a713056c,My Chemical Romance,https://i.scdn.co/image/ab67616d0000b273cab7ae4868e9f9ce6bdfdf43,2004-06-08,7lRlq939cDG4SzWOF4VAnd,I'm Not Okay (I Promise),76,istj
61b1eebd2dde1bd4a713056d,Tally Hall,https://i.scdn.co/image/ab67616d0000b27325a5a1ed28871e8e53e62d59,2011-06-21,3rM10JnYLTVRFBqzMe9Q6Q,Cannibal,57,istj
61b1eebd2dde1bd4a713056e,Conan Gray,https://i.scdn.co/image/ab67616d0000b27388e3cda6d29b2552d4d6bc43,2020-03-20,0yfDVYKVKYrHknz9gVOlQr,Fight or Flight,64,istj
61b1eebd2dde1bd4a713056f,Cavetown,https://i.scdn.co/image/ab67616d0000b2739aff38f63984dd93cd1d750b,2020-03-27,6TCmU4U7Ooqep96bnYx5lH,Sweet Tooth,67,istj
61b1eebd2dde1bd4a7130570,AJJ,https://i.scdn.co/image/ab67616d0000b2732a4aeff3ddbbc30af9131e12,2007-09-11,6bfPo8Ge3VoD4dEGSDs0R9,Brave as a Noun,63,istj
61b1eebd2dde1bd4a7130571,Peach Pit,https://i.scdn.co/image/ab67616d0000b27300b39b4a73d28536690b355c,2018-06-28,6OiRh4kttAs1YWglvTcYkB,Alrighty Aphrodite,71,istj
61b1eebd2dde1bd4a7130572,Jukebox The Ghost,https://i.scdn.co/image/ab67616d0000b273b7d428e7e34fe63e968bf866,2008-04-22,5oiZiF3fBLHqgTDaH0Pj7M,Under My Skin,61,istj
61b1eebd2dde1bd4a7130573,Peach Pit,https://i.scdn.co/image/ab67616d0000b27300b39b4a73d28536690b355c,2018-06-28,1gpBDeONibvJyQYEv5HJh9,Drop the Guillotine,63,istj
61b1eebd2dde1bd4a7130574,chloe moriondo,https://i.scdn.co/image/ab67616d0000b273e3f9a2a211129535d77304a9,2020-04-24,3usozzhsqnw7XnQt9WB3hX,Ghost Adventure Spirit Orb,54,istj
61b1eebd2dde1bd4a7130575,Younger Hunger,https://i.scdn.co/image/ab67616d0000b273c34404fd200f894fe6077b0a,2018-10-12,2JqyquFrqaoKt0SRr91meT,Dead Inside,64,istj
61b1eebd2dde1bd4a7130576,The Honeysticks,https://i.scdn.co/image/ab67616d0000b2730dd0d4017b18354d2bf1b8a9,2017-06-16,7yR5ZDif2glYMnFP73uRMm,Out Like a Light,65,istj
61b1eebd2dde1bd4a7130577,Hozier,https://i.scdn.co/image/ab67616d0000b273d55d04d0d98816ddbcfd2b51,2014-03-09,1UWhx0pFZccP4jdCIZsj7U,Arsonist's Lullabye,63,istj
61b1eebd2dde1bd4a7130578,Melanie Martinez,https://i.scdn.co/image/ab67616d0000b273f4d9b40a06ae18de713a57bc,2020-06-26,6TNWeqDnqdqIQWYMWZmzTA,Fire Drill,68,istj
